"concept_id:ID","name",":LABEL"
"0324a926f01bef4e6ca08b9b2cb3c1f625c7437ae4dfe04f622320b08db83eda","序号","Concept"
"0870c88ef947f70e8f5c3147b45132c44fe6f9c4dd437451e6c1bc366599b3fb","结构异常","Concept"
"f65b506dcb39d1637911921ad04a620bf47e5d2be903b073c43ff2cef229cf03","流量","Concept"
"2c749b6bef8f0674a910b42ef6d7ca24be408e7e1f3dabdf359f5f8487984955","电力控制","Concept"
"bedfbdd85ca69ffa07c0e7d22b87bbb22fa546828ca160cf38ac2c35092f8f03","编码","Concept"
"dce4be6911cf85e1a284a69717b0f1d5dc389f7c031e96a4cd4143e67b703be4","20区","Concept"
"09f2cff5b43d2f36d73b3fd45930da3c2f1592c0a1ec91e2a6fd367eca5ca1db","比率","Concept"
"3cea148491c6cfa0e83eb572819149461a13678e70ca03b03ac215ee24d1b801","机组","Concept"
"c52fe9c3e309c31dbc4158454f13f8e6ed83c592ac7ef1ce483b1a2dae110ced","监控点","Concept"
"988d8ef2332eef9a9abdb6f3cf6c0c7baefccacb2ab0e3fa6e1a480aba317c51","代码","Concept"
"16c8f86f40ddd77d0f3bd384b8c77fd2feb7976399ccf194efd6d60c40471742","运行参数","Concept"
"d26009acaed859b21fb94271399253a4f581d104fc907a6e44a38460d9d0201e","工程单元","Concept"
"1dec3f9e1d7b9c00c6b0f00ec1c751bc4365079762b5662eb403079d59742522","百分比","Concept"
"29ab8153c1eeebc4edaae5590b5f2ac0276b604035c1e2e419871c726809cdd2","比例","Concept"
"6e526f12d2c095efa9407e0f2d86c433646106a92977f39f288472604c74698a","数据","Concept"
"5c11ed3226d2142e6aa0303a72ed7920bf8448a063afbb05efae6e495c5ef38c","轴承座","Concept"
"fe388981c3b80c7625890957614ef48745816f4b927eb2240eb54e66c1c3f172","电力系统","Concept"
"8e05fa5a786c8b3f872f0af3f04ab2bd741d7de43159fd89e63aa441644990c8","电力","Concept"
"23197f2724fde4bfa930d5441125ce178114fa84e0f34922239c39e173148510","单位","Concept"
"9f853d485c3a937be1e57644b04f083724858a9658c9f108b8781b8c195e1e1b","输出值","Concept"
"bdfb29b01d75094514081f8c056e4fa4d81d6cc270901c6e9d25c3851b4cbc33","测点","Concept"
"f4b901754b3a72e904c80167c9d9a2b3c23f374e75f6df5cad87f662a3914679","系统节点","Concept"
"d93acfef13153e5cc2394f2e107401003d15e73666052ef3097969301b2eb255","工程区","Concept"
"d4c556bdeb472fe777ebade126f28afb7d34e8f09da9ac22c1ea274d35dedcaa","仪表","Concept"
"3fc4da8bf1290f6d8df798ef242ca595781935b339b7c12b22ac10f0394f9500","监测点","Concept"
"eeb75f36302d44e6dc2e48f75cb67f61d0b1f34b877c18ad6b0056537a344d31","标识符","Concept"
"5a8efffff9357d2508d8ce6c534d56e9dcd58c3208c85c7acc8fbc06b9188d34","系统","Concept"
"28fdffbc0dad85ed931fa34102cf326d53207c2819108597b153c02155373fc1","部件","Concept"
"6bc179e5003a0e04b63dad49751eba00a22036a464f28ab71bee39c4b297e64e","发电单元","Concept"
"f98ddb75b0168aaf38330b4fe296f3a9820034e5a1faba0f1f9861c5d19a60de","电气节点","Concept"
"92e5012512f852d6d1e9177b96d8d2a6420b6e30838b0a3b26d5fd7c25a95deb","概率","Concept"
"ebe15467dc4d256459361b0b137d0328dab1dec981e6c6f346c79aef9f202070","区域","Concept"
"370d0cf3febd9112cf527004aff820057729f8a9bdc857b8b170bf15bf2c5fa9","设备标识","Concept"
"350bfd44e27e01bd0608aba5374c15372caac57b81ad5ddb4167a6ce32ad85fe","控制元件","Concept"
"25c467f3ae4ac3e5515d4e1ddcc55722e0991d2be6db75070d70806d979bce4a","信号","Concept"
"4b8f3ba20348fc07a19dc0b11280862b52631605577f3ee45f6a0d2d72a7c603","电流","Concept"
"32588aeb5e1506206fed0ec93c4965555a238c00ae369871329be5a0e5797484","振动异常","Concept"
"b7ce3bd5e3745dff71074b90f6845e48b4ac2b5a59efa1920e51c9ca5739e4ec","机械故障","Concept"
"04768ce3cbd2d0e7e033605dc5c830d5552dfcf6dd73097670f8f89af7509d81","设备区","Concept"
"524c2e935684dd1ad4188ccd9f36d66a5984a082de7942fdd04dee7e741d4c40","工业设备","Concept"
"565f4b71624747b8edcba75e1d792f9d9c99af01b247e8781c8d228626e4ba3a","发电","Concept"
"e53a1239f3c0c42b30c6bb9afcac8a786df15f24ca5a3cc59abcf3cc9d77ab32","运行","Concept"
"8ed6477d2bbcfbfa55b95601fc30fefea71972c581b48d78256cde6f506a89be","语言不一致","Concept"
"34c8d0a962d3e0f128b6b72f6ef218835bbb1a51c555cc52a49aaf61f48fe841","数据点","Concept"
"92ed8efecf4505f1a0a8a2fd5bcf0001d7c1b09eb18e7427533140e3cfacad59","调节装置","Concept"
"01aa0ff53be851ed9088d5a43813da699a4b1cb550d41d85ae2cd44d821e49b6","阀门","Concept"
"e33221028e26fd0c316fd6d3a0827cab37e2856601130cfb5014c614c665fe7a","数值","Concept"
"719569ebe8aeb428122b6654d42eb8cee5380734b594c5dc3b2af2ab52953476","语法错误","Concept"
"b5269ea2bdc3148f717f3bef2f19ce2eaa57d8d396f7d6db7cc797d71fd28df4","编号","Concept"
"4f975f4b58a61422093daf832653cc393f164e527c65913e2044ff4d1cc8975d","信号点","Concept"
"cea9b154565fc20f17edc9c2e259e191de17123f0d4c01aaf5baa99e2c983e13","数字","Concept"
"4669837444831fef81d067539551c7a15ef0bcb1beea46eb880d33bbde9ced89","电厂","Concept"
"b1736447abc3aa28afcbda0b46cb1b81442b3d76efd28b7a42f6638c891a08c4","位置标识","Concept"
"d5e223ed4f228d9fc1b8bc0d95cab00d9c7d1c11543fdd5de91f7297773ff6ba","序列号","Concept"
"5da97d9460c2516f0d0c51f0c5bb7d84f7f122d74154ead61696706325a518f8","保护装置","Concept"
"eb78c95e583252cdec4919d819ec30a0b6eabd236e35ecda758c512956d0161f","设备编号","Concept"
"03efe869d4b480c3f159599be99f6ce6ad914c55e3ae3ccb02ad6c3cbb403ff8","控制点","Concept"
"24e93b36e3298d3a6dd88091dbdf8f8ef184e073294a2e68fa152566e97dd6aa","组件","Concept"
"a5674e0cb6b0a86350833ba612532bd0c006bba004fb6081296eddbf6540d19e","指标","Concept"
"63e08611dab56942a150fca5be638367849faf200041c13909508d2070b744f4","电气量","Concept"
"d08100cba73f9231d677aef35a168429eb9aed33a62169444b6c706d5bed13dc","监测","Concept"
"f244cb26ce52e3508e9a3e788e5dab66adfabfc0e6bdb4cdca5ceeed933f92e5","kks码","Concept"
"cad7e3494800c991a9c42b0270affbf37c030138b182f49bebe2aabff99d04f1","传感器","Concept"
"b11a083ed4ace770b63ded4aa16befa50087e1402733bea47c84e765e33de118","轴承监测","Concept"
"d6f0aae305cf2622885437c22713de7cc55162d6528b8d28d0be8d00d61ba1a5","位置","Concept"
"90f58830f25c0f5a70b26a92d070e32ecc399e8f7bac9b7a55f1184b0df73d13","模块","Concept"
"134baaa45c80b53218229acf3931d5867427484a5ff669212f62655032bfce49","设备号","Concept"
"34d380046c253d09042469a2654c779db3fa001a3a3833e510e2767756ec7456","标识码","Concept"
"614bd39211f16e739e908349a50df3af749bc56e23b839dd7e1d0978f684dfb3","振动","Concept"
"683eb8782b598d207e69058675ad82f8fc7a737983e06354078a67cece5b0b71","仪器","Concept"
"0131ee44e69860cb4634d2e17b4543a7f252587eeafa10d50753709e4eb46747","设备","Concept"
