"concept_id:ID","name",":LABEL"
"177a1c11da25312768ae77d5fdcef50aab316f7b1215d4776a7352e9c65e9f9b","节点","Concept"
"7f6275f901d15982b23506e9edac03428c94b9b797fa47eab4c6796e8ec2e85c","资产","Concept"
"4834d4d8795d8261559457056c975ad17cc96c925198a51fd73a30dd62c21d02","一百","Concept"
"779d356b8fb9b0b895bde8aebcecc630b69e49536f84d6c9a048d430c64d0d41","传感器点","Concept"
"27996d500dbb4515997200797f40fbecb20962873f9ca2ee38bb5f6e4a5bf4ac","控制单元","Concept"
"6e6c1d128f271d595300324dee3a6659d15389d6adbbd6598e45873a91187fc1","项目","Concept"
"2597ea8a98ece2d6d48b3e2279326631a124422904ed31858b30aa82708e9398","ct扫描","Concept"
"4cef337e687c3ab40ac4b0ec967919ac7aa011ab414c184f28a04ce699855560","功能单元","Concept"
"65eab845fc1d12d696baad56a0f3bcdf8956541ab02302eec2f1a971cab04bd6","部署区","Concept"
"62ef914df93b3a66377c1fc0348d29508b11564d0893de2f0ed2ef87ca525113","文件","Concept"
"199e078d742395a0d69da011644f8270715605b07b1b351c0f6753fda5dd92f7","识别码","Concept"
"1dec3f9e1d7b9c00c6b0f00ec1c751bc4365079762b5662eb403079d59742522","百分比","Concept"
"929e136056157eab0209b03daf50cd4804ec96cb67c32f53625e3f483075705c","毫米","Concept"
"d8fb2a3c121a36c0853eb5a9b8eb1571310938605d2794c6ea47ed028fc862cc","软件","Concept"
"23197f2724fde4bfa930d5441125ce178114fa84e0f34922239c39e173148510","单位","Concept"
"d5e223ed4f228d9fc1b8bc0d95cab00d9c7d1c11543fdd5de91f7297773ff6ba","序列号","Concept"
"9a30e7fdddb76b8b137feda69bb76392436602a7b0053d6eaf8a08d028d33cd2","测点码","Concept"
"dedcd404ab4b2091e86fd59678aec2963c4f042a80eb6a18804e25093bc97f99","区块","Concept"
"4055a44ca7e334afa2f79fabf4cc7bbd08f61ece080c7515be6486e9148823d3","温度","Concept"
"b429d1b7ad5dbb45e38c755332ad1bef980bd2faa3717db6f6177c642932d8bb","系统码","Concept"
"4669837444831fef81d067539551c7a15ef0bcb1beea46eb880d33bbde9ced89","电厂","Concept"
"6d8755b32987d5ee150572ec9cfd2c8ccb914e3ec38e147abb3e6154285b6ebe","90区","Concept"
"198eccbb7ba4e00876ce3cb8ab0f98ac7606a70556f7ff8cb9800ba32a4a9a66","子系统","Concept"
"441a5d426fc50c66e636a72a76dfdfc0666d6013688e2f14d47245e77252a29b","区段","Concept"
"ff6f9ac03e8ee3ab3591bb62f998a8265979ac1242951c3dc548feeb9f035d63","机器","Concept"
"e33221028e26fd0c316fd6d3a0827cab37e2856601130cfb5014c614c665fe7a","数值","Concept"
"013fcadaa32be5b3136bfbfbf47abbecd99cd25752484d47fd6aebff914f9e23","电压","Concept"
"b6ff4627f45d75869268caf29f7cefba0931337efbc3061396a4fe5ba0093f8f","记录","Concept"
"14958a9c6cbfcf3d1265f543b361ea3781742bc8d12b83449b43bd51cee5675b","设施","Concept"
"fec1973db526d9591491f576322767b7cd72533025a86bee1f6a39ab309451af","硬件","Concept"
"9387728d8d65473ce1ea79f985b07c22c2f604e9c99d01b9fb6c81bca9567313","度数","Concept"
"0302151e67676ac983132e980b7f86169cc2d1a8f4c21d4cba0df42789c4c0c4","电力设施","Concept"
"3ed395cc47fb0c764fc81e65d944b28ede0161e43cad141e34f5d17c85b025b3","工程","Concept"
"59968a5b475c9027f6a34282fd61859fbfa7f60c58ab21c7c1d0144b183f5cee","影像技术","Concept"
"906e80342a7be3a7af256118cbb3cf03bb49b9eade9d71d8b8f9b86bb43c1faa","标识","Concept"
"26565c25182e89db87c08a3fdb663c87581013abbc713da7782e13e884b8395e","电力单元","Concept"
"d4c556bdeb472fe777ebade126f28afb7d34e8f09da9ac22c1ea274d35dedcaa","仪表","Concept"
"d6f0aae305cf2622885437c22713de7cc55162d6528b8d28d0be8d00d61ba1a5","位置","Concept"
"7ad45c56ffd8bd073234b09a6b429059ad545340b7a57fb60db35ba7ca4ed079","配置","Concept"
"82f8cb6c580f39fc1c2d6d1def91e3399e0bee1797b6d783be7716be3b6f7692","电子元件","Concept"
"a4986202309df45821b8755592d5067f35544af9463d1b43750d1520a99b094f","控制装置","Concept"
"828b32651c10a7f71db425c7b69be4fde6c03c9b1924ad1d490fa64aaaa08133","测量值","Concept"
"91ba2edbc29595aacd82741f8351c83043c03fb5bc12af6620f3c7038584609c","设备状态","Concept"
"5da97d9460c2516f0d0c51f0c5bb7d84f7f122d74154ead61696706325a518f8","保护装置","Concept"
"134baaa45c80b53218229acf3931d5867427484a5ff669212f62655032bfce49","设备号","Concept"
"65c57433148900a71cb2f6061d6ce09592e996704906acd79d3119f523e850a5","能源中心","Concept"
"536651c5652239160391cd3eb6f1cd6cb38aca24535dc9a03ecf57f78880adfa","产品","Concept"
"9e4853c0de62682224a1b6ac3dbc5918d516bfe1ebaf768e9ce0db8d46b53b2b","地域","Concept"
"eeb75f36302d44e6dc2e48f75cb67f61d0b1f34b877c18ad6b0056537a344d31","标识符","Concept"
"b1736447abc3aa28afcbda0b46cb1b81442b3d76efd28b7a42f6638c891a08c4","位置标识","Concept"
"b34e211e810e705c1bf6ce5164ccd1e01811aa25bd031e468108edc76075e6f2","诊断工具","Concept"
"01aa0ff53be851ed9088d5a43813da699a4b1cb550d41d85ae2cd44d821e49b6","阀门","Concept"
"c4d12602e926c505703c6d14be0dd8511f17aa9a06a970d325626c32e4a3f074","能源设施","Concept"
"122f448305427a68220735c21f77741ddecc12a9eb9ef37a6e2471783ea726e6","平台","Concept"
"2936a93ddbacccf7d26534940969747b5e962668b63475475e22c3ab9a26ce98","电机","Concept"
"33f99245628e0cb67232bb4fe8476ca51febd8c6937e2a73e7371bf917b9943a","部署点","Concept"
"6ada8ba68ec0fdb5f4e383d4ff042065bc0ebcd5d0f7bfc75149ad64c5f5cab6","设备节点","Concept"
"39725016433226afa2865abc359c0c718ecb5286830141c68f7a81f76efda309","网络","Concept"
"ad23f3c9698b1ec50501c7fe65a382ce4a1df78882a5eed508242d04c0858623","管理区","Concept"
"4ed9fbe44b2e459889097bd9a9a656a89cf43181fe7d283ae7e04d7720689aba","系统组件","Concept"
"b4613a07ee8e59611cb04f9460fc142737d8019262778684e38145532225a8ee","主控","Concept"
"1363a70beffbf583756c59954d3bd4dcb80cd3b026dd2a4f8a933ef3dafd0b44","部署","Concept"
"cc8e7ecfbbc72dad83554e0e7f503fa492b016739cadd3971efdab1800e232bc","控制","Concept"
"d08100cba73f9231d677aef35a168429eb9aed33a62169444b6c706d5bed13dc","监测","Concept"
"24e93b36e3298d3a6dd88091dbdf8f8ef184e073294a2e68fa152566e97dd6aa","组件","Concept"
"3cea148491c6cfa0e83eb572819149461a13678e70ca03b03ac215ee24d1b801","机组","Concept"
"de6500f5d15b132da6a745eda09cb1c86f9e1332a106cfb3c6215aa823888e4d","工具","Concept"
"f6db313beaaaece6be5cfc86be496e6f3a5cf4938481447a698e869bec1dbd02","控制系统","Concept"
"2eea5f4e2fa4161c5c1401f6aa98bafe59cb7648ce6ebe05f456d2f0f5de3654","工业组件","Concept"
"09f2cff5b43d2f36d73b3fd45930da3c2f1592c0a1ec91e2a6fd367eca5ca1db","比率","Concept"
"e89a5b8e58b2921f8ced24f5fa404473972b9fb8316167b62787746d2e169d72","分区","Concept"
"04768ce3cbd2d0e7e033605dc5c830d5552dfcf6dd73097670f8f89af7509d81","设备区","Concept"
"2431d6017a8c0f3f04ae910879d325512fe67da765fae6a4fbe0585b3f4e3684","代号","Concept"
"26050859c7ec12455c5c6420d11be1a17d536c5462d723aa738611ed5b775409","参数","Concept"
"683eb8782b598d207e69058675ad82f8fc7a737983e06354078a67cece5b0b71","仪器","Concept"
"3f583dfa79f159dfdb9494b2378130cd9b99b2ea00284e1cc054456581122009","监测装置","Concept"
"3a05a7d5df055a0cce04e1cd0d711de992e92cf74cae89829191833ac7f46772","代码标识","Concept"
"7b295f50a435f573f9805eb0964dcc6252fd0c20ac278d589ea9775472b1e1f1","项目编号","Concept"
"40e1c8c1d57153bcf2841900369f854b150a468f64eb8a70aea1bb4a4e3141de","码头","Concept"
"ebe15467dc4d256459361b0b137d0328dab1dec981e6c6f346c79aef9f202070","区域","Concept"
"58e529fcb50aca1f6fefdb617d646db8410b2390c8346512af57e5e08e74b24f","机械","Concept"
"43ad502ce25b060737da47304b2c7f4ecfc8da4d67ea992e25be38f7088d4a0d","功能","Concept"
"41de3696b72c7d592b13180f08b529b99638ea698c2c8f06d1493a1e21b03efb","工程编码","Concept"
"2962047af0030f9a6ac1c8ef3903b32d4c686668c8f2230c4a8ea7495b0a28f2","设备点","Concept"
"5a8efffff9357d2508d8ce6c534d56e9dcd58c3208c85c7acc8fbc06b9188d34","系统","Concept"
"cad7e3494800c991a9c42b0270affbf37c030138b182f49bebe2aabff99d04f1","传感器","Concept"
"6e526f12d2c095efa9407e0f2d86c433646106a92977f39f288472604c74698a","数据","Concept"
"1bf4da91a8f949f86a938d175697e81fbbdebf02f89d7c0545f8776bce4bc763","医疗设备","Concept"
"558fb79cc91750e04dc2a3d224ce10d42901f16a77f5022cc999cc4bc1e10497","元件","Concept"
"9f853d485c3a937be1e57644b04f083724858a9658c9f108b8781b8c195e1e1b","输出值","Concept"
"bdfb29b01d75094514081f8c056e4fa4d81d6cc270901c6e9d25c3851b4cbc33","测点","Concept"
"29ab8153c1eeebc4edaae5590b5f2ac0276b604035c1e2e419871c726809cdd2","比例","Concept"
"1a18b536175a8133123c1a7c210553bf3e8dfa8df8afefc27107b2d8c225ca8a","管理","Concept"
"70a5caa13a1756629935cf0ce4f40632a2b533b004d2a4def8afb5efbf310a52","能源","Concept"
"438c3072c0dc8b3a741a69d69c65300243fd001d6b0abe613c8ee5b9ed68cd57","代码段","Concept"
"11872cd10863719b880a73d3200b71a63c8157fbe5a8c421f581eb20ba01a406","工程项目","Concept"
"47c26e106d31160288fda91f14e28351ffd6c2c733bc247e4da40c65cb95eb59","监测仪","Concept"
"02ea14d68b5e39572072c12d38fe206962b09f782c7dc867ffed67964e82c3c2","单元","Concept"
"27ac2071196292aed5e216a95650bc09a1b4150d7c77aca071dcea087a522eed","型号","Concept"
"5c11ed3226d2142e6aa0303a72ed7920bf8448a063afbb05efae6e495c5ef38c","轴承座","Concept"
"90f58830f25c0f5a70b26a92d070e32ecc399e8f7bac9b7a55f1184b0df73d13","模块","Concept"
"25c467f3ae4ac3e5515d4e1ddcc55722e0991d2be6db75070d70806d979bce4a","信号","Concept"
